amount_borrowed,term,borrower_rate,installment,grade,principal_balance,principal_paid,interest_paid,late_fees_paid,days_past_due,default_flag
12000.0,60,0.1153,264.1,B,4784.15,7215.85,3340.46,0.0,29,0
9000.0,36,0.1311,303.73,B,0.0,9000.0,1758.05,0.0,0,0
25000.0,60,0.1629,611.8103014259143,D,21475.78,3213.83,3516.08,0.0,0,0
8000.0,36,0.135,271.4822986478482,C,0.0,8000.0,806.3511,0.0,0,0
20000.0,60,0.1306,455.68,C,19761.99,238.01,188.65,0.0,60,0
6000.0,36,0.1139,197.55,B,0.0,6000.0,260.73,0.0,0,0
25000.0,60,0.2091,675.0689280775408,E,18629.66,6370.34,8481.2,0.0,0,0
9700.0,36,0.0818,304.77,B,0.0,9700.0,1194.56,0.0,0,0
5600.0,36,0.0917,178.53,B,0.0,5600.0,829.51,0.0,0,0
3000.0,36,0.1259,100.49042939158564,C,0.0,3000.0,121.9,0.0,0,0
24000.0,60,0.109,520.63,B,23391.99,608.01,418.72,0.0,60,0
13000.0,36,0.0993,419.05,B,9766.67,3233.33,1002.5,0.0,60,0
35000.0,36,0.1599,1230.33,C,21475.8,13524.2,6129.99,0.0,60,0
7000.0,36,0.1077999999999999,228.45,B,1542.91,5457.09,1172.15,0.0,29,0
17000.0,36,0.109,555.76,B,15372.61,1627.39,523.6,0.0,60,0
18000.0,36,0.0649,551.61,A,0.0,18000.0,1319.46,0.0,0,0
8000.0,36,0.1747,287.1,D,8000.0,0.0,0.0,0.0,60,0
30000.0,36,0.1259,1004.91,C,4757.08,25242.92,6002.7,0.0,29,0
15000.0,36,0.1399,512.5915957763577,D,0.0,15000.0,3435.59,0.0,0,0
8000.0,36,0.1973,296.20923287933687,E,0.0,8000.0,338.6,0.0,0,0
12000.0,60,0.1229,268.7,C,5053.69,6946.31,3524.8,0.0,29,0
36000.0,36,0.0824,1132.1,B,0.0,36000.0,2322.9,0.0,0,0
28000.0,60,0.1736,701.3035662125544,D,0.0,28000.0,8771.97,0.0,0,0
3600.0,36,0.1259,120.59,C,0.0,3600.0,423.18,0.0,0,0
25000.0,36,0.0796,782.95,A,23136.34,1863.66,463.08,0.0,29,0
30000.0,36,0.1228,1000.4460607275776,C,5463.31,24536.69,5726.81,0.0,0,0
12800.0,36,0.1359,434.93,C,10386.18,2413.82,1075.29,0.0,60,0
10000.0,60,0.1261999999999999,225.6,C,8468.21,1531.79,1161.39,0.0,60,0
35000.0,60,0.2148999999999999,956.55,E,0.0,35000.0,19895.62,0.0,0,0
10000.0,36,0.0649,306.45,A,2975.08,7024.92,935.57,0.0,29,0
10000.0,36,0.0593,303.91,A,0.0,10000.0,933.87,0.0,0,0
16000.0,36,0.2,594.62,D,13218.12,2781.88,1939.52,0.0,60,0
6750.0,36,0.0751,210.0,A,0.0,6750.0,809.92,0.0,0,0
19500.0,36,0.0735,605.23,A,16036.33,3463.67,764.98,0.0,29,0
13300.0,36,0.1825,482.5,D,0.0,13300.0,4021.26,0.0,0,0
30000.0,60,0.1593,728.4263853295732,D,24571.59,5428.41,5498.04,0.0,0,0
25000.0,60,0.1757,629.01,D,0.0,25000.0,3605.58,0.0,0,0
8400.0,36,0.1199,278.97,B,0.0,195.04,78.33,0.0,1306,0
35000.0,36,0.0789,1095.0,A,0.0,35000.0,4241.26,0.0,0,0
5200.0,36,0.2799,215.06256364662784,F,4269.32,930.68,1004.86,0.0,0,0
18000.0,36,0.1572,630.3411519737908,D,7484.59,10515.41,3982.41,0.0,0,0
20000.0,36,0.088,634.1346372605966,B,0.0,20000.0,2806.29,0.0,0,0
3600.0,36,0.1091,117.71,B,2714.58,885.42,289.5,0.0,60,0
15000.0,36,0.0916,478.12,B,0.0,2223.78,629.67,0.0,698,0
20000.0,36,0.1408,684.33,C,17698.3,2301.7,1104.31,0.0,60,0
10000.0,36,0.1585,350.8302260293258,D,0.0,10000.0,1731.41,0.0,0,0
20000.0,60,0.157,483.1789056664292,D,0.0,4271.32,4426.58,24.16,0,1
22800.0,36,0.0824,717.0,B,14593.84,8206.16,1821.4,0.0,60,0
35000.0,36,0.1043,1136.4306220250485,B,0.0,35000.0,5846.94,0.0,0,0
20000.0,36,0.089,635.07,A,0.0,20000.0,2862.28,0.0,0,0
20000.0,60,0.1602,486.58,C,17416.76,2583.24,2742.44,0.0,60,0
7000.0,36,0.1099,229.14,B,0.0,7000.0,1127.45,0.0,0,0
16000.0,60,0.263,481.9,E,0.0,16000.0,1508.58,0.0,0,0
8000.0,36,0.0975,257.2,B,2223.48,5776.52,1163.55,0.0,29,0
10000.0,36,0.1706,356.82595720973177,D,1054.82,8945.18,2830.21,17.84,12,0
11300.0,36,0.0789,353.53,A,0.0,11300.0,1411.23,0.0,0,0
12000.0,36,0.0999,387.15,B,0.0,12000.0,1751.34,0.0,0,0
16800.0,60,0.1149,369.4,B,13212.7,3587.3,2301.65,0.0,29,0
15000.0,60,0.1414,350.11343633847275,D,8559.01,6440.99,4412.42,0.0,0,0
15000.0,36,0.1099,491.01,B,0.0,15000.0,2535.45,0.0,0,0
40000.0,36,0.0532,1204.6,A,35863.53,4136.47,670.11,0.0,60,0
25200.0,60,0.1577,609.74,D,0.0,25200.0,7752.81,15.000000092,0,0
2000.0,36,0.166,70.90794394829341,D,0.0,2000.0,553.13,0.0,0,0
10000.0,36,0.1561,349.65,C,0.0,1360.99,736.91,0.0,1429,0
11400.0,36,0.1757,409.69,D,0.0,11400.0,490.03,0.0,0,0
20000.0,36,0.0799,626.64,A,11148.87,8851.13,1792.87,0.0,60,0
11500.0,60,0.1989,303.98,E,0.0,11500.0,614.71,0.0,0,0
12950.0,36,0.0916,412.78,B,0.0,12950.0,1012.61,0.0,0,0
20000.0,36,0.0735,620.75,A,15927.5,4072.5,877.17,0.0,60,0
10000.0,36,0.1433,343.39,C,0.0,10000.0,1161.31,0.0,0,0
15000.0,36,0.1099,491.01,B,1446.44,13553.56,2640.61,0.0,29,0
3000.0,36,0.1924,110.33243003442188,D,2273.91,726.09,522.87,45.0,0,0
10000.0,36,0.0789,312.86,A,0.0,10000.0,1245.88,0.0,0,0
35000.0,60,0.1236,784.9378205067134,C,21310.93,13689.07,8289.25,0.0,0,0
16600.0,36,0.0774,518.1949109614242,B,0.0,16600.0,1873.56,0.0,0,0
8875.0,36,0.1777,319.83,D,0.0,8875.0,1977.45,0.0,0,0
9800.0,36,0.0726,303.77,A,1784.33,8015.67,1093.48,0.0,60,0
15000.0,36,0.1545,523.2915114006179,D,0.0,15000.0,1614.84,0.0,0,0
20000.0,36,0.1249,668.98,B,0.0,20000.0,4116.92,0.0,0,0
15000.0,36,0.3049,640.8060626807406,F,9580.03,5419.97,5473.8,0.0,0,0
5000.0,36,0.1815,181.1384370389218,D,3639.41,1360.59,798.09,0.0,0,0
15000.0,60,0.1144,329.44,B,0.0,1343.0,1016.05,0.0,1094,0
20000.0,36,0.2145,758.14,D,15179.42,4820.58,3539.9,0.0,60,0
15000.0,60,0.0975,316.87,B,9139.67,5860.33,2678.91,0.0,29,0
3300.0,36,0.1149,108.81,B,0.0,3300.0,346.58,0.0,0,0
12000.0,60,0.2799,373.55745702929744,F,11286.62,713.38,1901.54,0.0,0,0
11700.0,36,0.112,384.15207928252,C,2595.9,9104.1,2036.25,0.0,0,0
35000.0,36,0.0532,1054.02,A,28623.72,6376.28,991.52,0.0,29,0
18000.0,60,0.1999,476.79,E,0.0,6244.04,7174.69,0.0,272,0
5000.0,60,0.1593,121.40439755492886,D,2217.6,2782.4,924.0,0.0,0,0
6000.0,36,0.1629,211.81,C,0.0,6000.0,1426.76,0.0,0,0
6500.0,36,0.0532,195.75,A,973.25,5526.75,539.35,30.0,60,0
5200.0,36,0.1948,191.88,E,0.0,1032.44,688.85,0.0,667,0
21000.0,60,0.1399,488.53,C,9431.5,11568.5,6979.32,0.0,29,0
18000.0,60,0.1798999999999999,456.99,D,0.0,18000.0,1498.58,0.0,0,0
10200.0,36,0.143,350.1,C,0.0,10200.0,2403.59,0.0,0,0
3000.0,36,0.1047,97.46489826727604,C,1449.4,1550.6,398.6,0.0,0,0
6000.0,36,0.0698,185.20772023813632,A,0.0,6000.0,581.03,0.0,0,0
14500.0,60,0.1727,362.48,C,0.0,14500.0,7247.93,0.0,0,0
15000.0,36,0.0832,472.2629634396183,B,1859.75,13140.25,1972.07,0.0,0,0
4000.0,36,0.3049,170.88161671486418,F,0.0,4000.0,374.36,0.0,0,0
8000.0,36,0.0985,257.5744712650665,B,5165.67,2834.33,771.65,0.0,0,0
7000.0,36,0.1029,226.82458299294595,B,0.0,7000.0,219.28,0.0,0,0
10000.0,36,0.0797,313.23,A,7456.78,2543.22,584.65,0.0,60,0
4200.0,36,0.1967,155.38174313727106,E,0.0,4200.0,343.59,0.0,0,0
15000.0,60,0.1168,331.24619118486027,C,8334.85,6665.15,3603.6,0.0,0,0
24000.0,36,0.089,762.08,A,0.0,24000.0,2850.74,0.0,0,0
9650.0,36,0.1561,337.42,D,0.0,9650.0,2479.94,0.0,0,0
18000.0,36,0.0999,580.73,B,0.0,18000.0,680.54,0.0,0,0
10925.0,36,0.1075,356.38,B,0.0,10925.0,1624.14,0.0,0,0
10000.0,36,0.2185,381.1289731159764,E,7595.94,2404.06,1788.37,0.0,0,0
12000.0,60,0.0739,239.83,A,7142.11,4857.89,1607.67,0.0,29,0
15000.0,36,0.1693,534.2684907020348,D,12285.09,2714.91,1559.25,0.0,0,0
16450.0,60,0.1855,422.66,D,0.0,16450.0,8588.43,0.0,0,0
37800.0,60,0.1261999999999999,852.74,C,33526.47,4273.53,3374.63,0.0,29,0
23325.0,36,0.1727,834.74,C,0.0,23325.0,6683.17,0.0,0,0
15000.0,36,0.2033,559.9791083080256,E,0.0,15000.0,4359.69,0.0,0,0
4800.0,36,0.0699,148.19,A,0.0,4800.0,158.41,0.0,0,0
5900.0,36,0.2448999999999999,233.0,E,0.0,5900.0,540.98,0.0,0,0
2400.0,36,0.0724,74.37,A,1397.15,1002.85,186.1,0.0,60,0
10000.0,36,0.1199,332.0953381822277,B,0.0,2943.55,1041.65,0.0,0,1
15000.0,36,0.1268999999999999,503.18,C,0.0,9357.48,2697.69,0.0,302,0
15000.0,60,0.189,388.2833746834123,D,0.0,4365.23,4938.49,0.0,0,1
20000.0,36,0.1264,670.4163035274693,C,3699.46,15676.53,3915.65,0.0,0,0
15650.0,36,0.2145,593.24,D,0.0,15650.0,624.71,0.0,0,0
10500.0,36,0.1785999999999999,378.87,D,1460.43,9039.57,3110.31,0.0,29,0
6200.0,36,0.0649,190.0,A,0.0,6200.0,606.44,0.0,0,0
5000.0,60,0.1443,117.45889622487688,D,0.0,5000.0,984.93,0.0,0,0
15000.0,60,0.1572,362.5430221621919,D,10572.28,4427.72,3910.7,0.0,0,0
30000.0,36,0.2144,1137.040725816663,E,28789.78,1210.22,1063.86,0.0,0,0
20000.0,60,0.1947,523.9969615403427,E,0.0,20000.0,5712.3,0.0,0,0
10000.0,36,0.2013,372.2985495879208,E,0.0,2201.5,1521.5,0.0,0,1
4000.0,36,0.2799,165.43274126663684,F,2671.91,1228.54,1137.48,0.0,0,0
9000.0,36,0.0531,270.9925065976077,A,8304.39,695.61,117.36,0.0,0,0
8000.0,36,0.0916,255.0,B,1971.44,6028.56,1107.37,0.0,60,0
20000.0,36,0.1399,683.46,C,5637.44,14362.56,3642.47,0.0,60,0
3000.0,36,0.0949,96.09,B,1268.53,1731.47,379.35,0.0,60,0
6000.0,36,0.1149,197.83,B,2233.1,3766.9,973.36,0.0,60,0
3000.0,36,0.0670999999999999,92.24,A,2695.6,304.4,63.44,0.0,29,0
12500.0,36,0.1149,412.15,B,7469.06,5030.94,1507.61,0.0,60,0
20000.0,60,0.1757,503.21,D,0.0,20000.0,6919.87,0.0,0,0
30000.0,60,0.1709,747.03,D,28693.29,1306.71,1652.93,0.0,60,0
12000.0,60,0.0944,251.68,B,10872.71,1127.29,628.18,0.0,29,0
10000.0,60,0.2145,273.08,D,9196.42,803.58,1357.23,0.0,29,0
6000.0,36,0.1149,197.83,B,3907.7,2092.3,692.64,0.0,60,0
20125.0,36,0.1398,687.63,C,0.0,20125.0,1989.98,0.0,0,0
15000.0,36,0.1815,543.4153111167653,D,10107.0,4893.0,2714.88,0.0,0,0
10000.0,36,0.0716,309.503039703311,A,0.0,10000.0,1145.45,0.0,0,0
11000.0,60,0.1099,239.1117994830343,C,10439.9,419.74,297.59,0.0,0,0
8000.0,36,0.1259,267.98,C,0.0,8000.0,1536.1,0.0,0,0
7500.0,36,0.3182,325.90909560336286,G,0.0,7500.0,2210.14,0.0,0,0
24000.0,36,0.0697,740.73,A,0.0,24000.0,2301.25,0.0,0,0
10000.0,36,0.0672,307.5,A,8985.52,1014.48,211.79,0.0,60,0
6000.0,36,0.1433,206.03,C,0.0,6000.0,1027.82,0.0,0,0
7100.0,36,0.1531,247.21,C,0.0,7100.0,1799.24,0.0,0,0
12000.0,36,0.1951999999999999,443.04,E,0.0,12000.0,2694.24,0.0,0,0
4000.0,36,0.2504,159.12393783310335,F,0.0,4000.0,939.4159,0.0,0,0
15000.0,36,0.0829,472.05480725573705,B,13889.58,738.78,205.32,0.0,0,0
12800.0,60,0.3065,419.25,F,12707.68,92.32,305.13,0.0,60,0
5500.0,36,0.0791,172.12174808233223,B,1337.6,4162.4,656.96,0.0,0,0
11000.0,36,0.115,362.73607076107766,C,0.0,11000.0,572.22,0.0,0,0
19875.0,36,0.0739,617.24,A,5387.61,14487.39,2161.77,0.0,29,0
13000.0,36,0.1049,422.48,B,7366.02,5633.98,1548.19,0.0,60,0
5000.0,36,0.2544,199.964530056564,E,4904.59,95.41,104.55,0.0,0,0
10000.0,36,0.1199,332.1,B,8076.26,1923.74,726.4,0.0,60,0
4500.0,36,0.1049,146.24,B,0.0,4500.0,227.26,0.0,0,0
20000.0,36,0.1798999999999999,722.95,D,9726.51,10273.49,4535.52,0.0,29,0
20000.0,36,0.069,616.6279168443886,A,9398.73,10601.27,1731.33,0.0,0,0
20000.0,36,0.097,642.5304472240709,B,0.0,20000.0,2528.76,0.0,0,0
10000.0,36,0.1797,361.37347842292974,D,0.0,5865.58,2670.35,108.42,0,1
5200.0,36,0.1211999999999999,173.02,B,0.0,5200.0,1028.41,0.0,0,0
20000.0,60,0.1531,479.06,C,4048.83,15951.17,8480.89,0.0,60,0
5000.0,36,0.1278,167.94041986938922,C,0.0,5000.0,833.56,0.0,0,0
15000.0,60,0.1505,357.24275639390777,D,7884.86,7115.14,5031.02,0.0,0,0
22275.0,36,0.1349,755.81,C,9144.57,13130.43,4358.87,37.79,29,0
13000.0,36,0.0619,396.61,A,13000.0,0.0,0.0,0.0,60,0
4075.0,36,0.1399,139.26,C,1789.04,2285.96,774.59,0.0,29,0
7950.0,36,0.1898999999999999,291.38,E,0.0,7950.0,452.01,0.0,0,0
9000.0,36,0.1449,309.75,C,1351.98,7648.02,1659.24,0.0,60,0
35000.0,36,0.1122,1149.51,B,0.0,35000.0,5485.68,0.0,0,0
8000.0,36,0.177,288.01663132870215,D,1378.95,6357.72,2282.88,0.0,0,0
30000.0,60,0.0917,625.23,B,0.0,16337.67,6155.33,0.0,151,0
10000.0,36,0.0799,313.32,A,0.0,10000.0,237.56,0.0,0,0
10000.0,36,0.1288,336.37,C,2256.34,7743.66,2003.91,0.0,60,0
7000.0,36,0.1299,235.83,C,0.0,7000.0,1245.2,0.0,0,0
10625.0,36,0.1114,348.56,B,0.0,10625.0,1922.89,0.0,0,0
10000.0,36,0.0532,301.15,A,1485.85,8514.15,815.59,0.0,60,0
18000.0,36,0.1629,635.4067389953582,D,0.0,18000.0,769.67,0.0,0,0
35000.0,60,0.0975999999999999,739.53,B,19037.04,15962.96,6924.51,0.0,29,0
15000.0,60,0.1561,361.67,D,7149.54,7850.46,5518.32,0.0,60,0
8900.0,36,0.1198,295.53,B,8060.82,839.18,337.02,0.0,29,0
10000.0,60,0.1815,254.7509766038048,D,0.0,10000.0,296.78,0.0,0,0
6000.0,60,0.3049,195.93010928489497,F,4807.08,1192.92,2921.61,0.0,0,0
10000.0,36,0.1042,324.65,B,0.0,10000.0,220.49,0.0,0,0
7000.0,36,0.1147,230.74,B,0.0,7000.0,963.37,0.0,0,0
25000.0,36,0.1041,811.51,B,23805.57,1194.43,414.13,0.0,29,0
7325.0,36,0.1199,243.26,B,0.0,7325.0,1319.88,0.0,0,0
3000.0,36,0.2421,118.02959690448289,F,0.0,3000.0,1255.17,0.0,0,0
10000.0,36,0.2631,404.5593947350293,F,0.0,10000.0,4345.38,0.0,0,0
16000.0,60,0.1259,360.7,C,9246.09,6753.91,4061.29,0.0,60,0
21000.0,60,0.1075,453.98,B,13255.3,7744.7,4046.24,0.0,29,0
14000.0,60,0.1259,315.6123784881731,C,0.0,4533.58,3041.06,0.0,0,1
7800.0,36,0.1042,253.23,B,0.0,7800.0,63.21,0.0,0,0
28000.0,36,0.0789,876.0,A,3447.08,24552.92,3454.53,0.0,29,0
6000.0,36,0.1335,203.17668542693,D,4258.98,1741.02,697.14,0.0,0,0
15000.0,36,0.1042,486.98,B,13185.1,1814.9,602.63,0.0,29,0
15000.0,36,0.0532,451.7217193130437,A,0.0,15000.0,139.88,0.0,0,0
35000.0,36,0.1561,1223.77,D,0.0,2335.55,1350.05,0.0,1064,0
30000.0,60,0.2,794.82,D,26472.75,3527.25,5182.44,0.0,60,0
9000.0,36,0.1311,303.73,B,0.0,3003.03,1180.96,15.169995503112,1671,0
5000.0,36,0.1561,174.83,D,0.0,3206.4,1190.36,60.0,363,0
6000.0,36,0.0818,188.52,B,0.0,445.89,206.94,15.0,941,0
28000.0,60,0.1274,633.37,C,22172.19,5827.81,4286.29,0.0,60,0
5000.0,36,0.2387999999999999,195.85,E,3945.63,1054.37,897.5,0.0,29,0
20000.0,36,0.0749,622.0325135098133,B,0.0,20000.0,599.66,0.0,0,0
12000.0,60,0.0985,254.0797664333599,B,10880.55,1119.45,659.11,0.0,0,0
25000.0,36,0.0749,777.55,A,0.0,25000.0,2030.31,0.0,0,0
4500.0,36,0.1497,155.9278763105519,D,0.0,4500.0,113.29,0.0,0,0
35000.0,36,0.0659,1074.1494372845336,A,0.0,35000.0,989.22,0.0,0,0
16000.0,36,0.2039,597.81,D,14662.62,1337.38,1035.74,0.0,29,0
12000.0,60,0.1855,308.33,E,6559.8,5440.2,5061.25,0.0,60,0
10000.0,60,0.1399,232.64,C,8109.65,1890.35,1591.48,0.0,29,0
11850.0,36,0.1399,404.95,C,0.0,2516.27,1151.31,0.0,333,0
15000.0,60,0.162,366.366770368525,D,0.0,15000.0,4412.89,0.0,0,0
15000.0,36,0.0774,468.2484135193593,B,1391.4,13608.6,1843.65,0.0,183,0
10500.0,36,0.1065,342.02,B,0.0,10500.0,1812.67,0.0,0,0
12000.0,36,0.1049,389.98,B,0.0,3906.8,1163.31,0.0,333,0
11200.0,60,0.1367,258.7,C,0.0,11200.0,1880.98,0.0,0,0
6000.0,36,0.1399,205.04,C,0.0,2523.73,967.29,15.0,363,0
6000.0,36,0.196,221.7605190957619,E,0.0,6000.0,1385.81,0.0,0,0
8000.0,36,0.157,280.0728159920104,D,0.0,8000.0,210.84,0.0,0,0
3500.0,36,0.0839,110.31,B,0.0,3500.0,417.99,0.0,0,0
38000.0,36,0.0993,1224.91,B,33371.73,4628.27,1475.32,0.0,60,0
9500.0,36,0.077,296.3824633288298,B,6063.46,3436.54,712.78,0.0,0,0
15000.0,60,0.1334,343.912512218954,B,0.0,15000.0,1930.43,0.0,0,0
20200.0,36,0.1446,694.91,C,5269.54,14930.46,4535.13,0.0,29,0
15000.0,60,0.1699,372.71,D,0.0,15000.0,3880.64,0.0,0,0
7375.0,36,0.1588,258.85,C,0.0,7375.0,1951.67,0.0,0,0
20000.0,36,0.1159,660.376525030572,C,0.0,20000.0,1974.46,0.0,0,0
28000.0,36,0.079,876.13,A,0.0,28000.0,3540.56,0.0,0,0
18000.0,60,0.1825,459.54,E,0.0,18000.0,3869.02,0.0,0,0
9800.0,36,0.0824,308.19,B,0.0,9800.0,204.88,0.0,0,0
1500.0,36,0.1099,49.11,B,0.0,1500.0,169.79,0.0,0,0
11000.0,36,0.1042,357.12,B,9114.51,1885.49,640.01,0.0,29,0
12250.0,60,0.2448999999999999,355.91,E,0.0,12250.0,4051.78,0.0,0,0
6000.0,36,0.1299,202.14,C,0.0,6000.0,855.81,0.0,0,0
10000.0,36,0.1259,334.9680979719522,C,0.0,10000.0,133.89,0.0,0,0
15000.0,36,0.0736,465.6294107980777,A,892.93,14107.07,1724.35,46.56,0,0
4000.0,36,0.231,155.04744469128758,E,0.0,4000.0,5.063,0.0,0,0
9000.0,36,0.0818,282.78,B,0.0,9000.0,1192.16,0.0,0,0
23350.0,60,0.1199,519.29,B,8516.1,14833.9,6945.17,0.0,29,0
35825.0,60,0.1602,871.58,C,31362.3,4462.7,4682.52,0.0,29,0
4500.0,36,0.1407,153.96,C,4088.03,411.97,179.25,0.0,29,0
21000.0,36,0.1353,712.95,B,0.0,21000.0,4666.01,0.0,0,0
14400.0,36,0.0672,442.79,A,12568.86,1831.14,377.43,0.0,60,0
8000.0,36,0.1039,259.6047982150581,C,6829.22,1170.78,386.82,0.0,0,0
1000.0,36,0.1431,34.33,C,0.0,1000.0,216.99,0.0,0,0
12000.0,36,0.1299,404.27,C,0.0,12000.0,2355.85,0.0,0,0
12000.0,60,0.1359,276.6748636900717,D,10201.64,1798.36,1521.68,0.0,0,0
5000.0,36,0.0721,154.87,A,0.0,5000.0,192.38,0.0,0,0
15000.0,60,0.1154,330.19040601003314,C,0.0,15000.0,809.52,0.0,0,0
14000.0,36,0.1099,458.2757435965581,C,9468.27,4531.73,1425.91,0.0,0,0
5600.0,36,0.1333,189.58,C,0.0,5600.0,1039.18,0.0,0,0
6000.0,36,0.1139,197.55,B,0.0,6000.0,206.18,0.0,0,0
9250.0,36,0.1299,311.63,B,0.0,9250.0,1480.42,0.0,0,0
15000.0,36,0.0943,480.01,B,14272.88,727.12,225.04,0.0,29,0
24000.0,36,0.1747,861.29,D,22441.86,1558.14,979.14,0.0,29,0
31000.0,60,0.1559,747.13,C,23632.17,7367.83,6800.79,0.0,60,0
18975.0,36,0.1349,643.84,C,12486.72,6488.28,2599.72,0.0,60,0
35000.0,36,0.0726,1084.87,A,0.0,35000.0,3139.83,0.0,0,0
15000.0,36,0.164,530.3224941681347,D,0.0,15000.0,2108.12,0.0,0,0
22400.0,60,0.2949,717.72,F,19647.64,2752.36,7423.68,0.0,60,0
24000.0,36,0.1699,855.55,D,0.0,24000.0,4582.09,0.0,0,0
15000.0,60,0.1199,333.59092030353486,C,13274.92,1725.08,1277.23,0.0,0,0
20000.0,60,0.1199,444.79,B,19005.38,994.62,797.87,0.0,60,0
12000.0,60,0.1333,275.07,C,0.0,12000.0,2005.95,0.0,0,0
10000.0,36,0.1408,342.17,C,7878.85,2121.15,950.56,0.0,60,0
30000.0,60,0.1408,699.3,C,0.0,1413.84,1336.43,0.0,272,0
6600.0,36,0.1199,219.19,B,0.0,6600.0,749.97,0.0,0,0
20000.0,36,0.1449,688.33,C,0.0,5732.79,2527.17,0.0,1094,0
10000.0,36,0.1261999999999999,335.12,C,7333.22,2666.78,1012.53,0.0,60,0
13700.0,60,0.1229,306.77,C,0.0,2113.96,1548.57,0.0,728,0
15000.0,60,0.1673,370.61443687575286,D,0.0,1345.8,1619.08,0.0,0,1
15000.0,36,0.231,581.4279175923284,E,10807.12,4192.88,3336.81,29.04,6,0
12000.0,36,0.2799,496.2982237999105,F,9592.65,2407.35,2555.65,0.0,0,0
7800.0,36,0.1999,289.84,E,2404.57,5395.43,2412.93,0.0,29,0
3000.0,36,0.0707,92.73,A,0.0,3000.0,102.41,0.0,0,0
5000.0,36,0.0938,159.88442263617458,B,473.64,4526.36,749.68,0.0,0,0
18000.0,60,0.1399,418.74,C,9957.39,8042.61,5401.52,0.0,29,0
22500.0,60,0.1655,553.76,D,10850.2,11649.8,8797.94,0.0,29,0
21000.0,36,0.0999,677.52,B,0.0,21000.0,3336.37,0.0,0,0
40000.0,36,0.0797,1252.91,A,36011.51,3988.49,987.73,0.0,60,0
35000.0,36,0.1153,1154.66,B,0.0,35000.0,6342.79,0.0,0,0
25000.0,60,0.1561,602.79,D,0.0,5243.41,5004.02,0.0,912,0
12000.0,60,0.2145,327.69,D,11163.89,836.11,1443.42,0.0,29,0
16000.0,36,0.0975999999999999,514.48,B,0.0,16000.0,2239.31,0.0,0,0
30000.0,36,0.1452,1032.93,C,29330.07,669.93,338.8,0.0,29,0
22725.0,36,0.1999,844.43,D,0.0,22725.0,1870.03,0.0,0,0
19375.0,36,0.1333,655.91,C,2568.64,16806.36,4185.19,0.0,29,0
24000.0,60,0.2569,714.18,F,19064.52,4935.48,9313.87,0.0,60,0
5000.0,36,0.0672,153.75,A,4234.85,765.15,144.57,0.0,60,0
20500.0,60,0.1399,476.9,C,0.0,478.58,443.35,0.0,547,0
10000.0,36,0.1149,329.72,B,0.0,10000.0,1152.18,0.0,0,0
15000.0,36,0.1056,487.97,B,14443.15,556.85,109.12,0.0,60,0
20000.0,60,0.1797,507.5422061758418,D,0.0,20000.0,7120.12,0.0,0,0
16000.0,36,0.0733999999999999,496.53,A,14796.68,1203.32,273.22,0.0,29,0
35000.0,60,0.1798999999999999,888.58,D,26096.64,8903.36,9721.84,0.0,60,0
10000.0,60,0.2849,314.3209554987452,F,9845.55,154.45,474.19,0.0,1705,1
8000.0,36,0.1602,281.34,C,6342.59,1657.41,860.41,0.0,29,0
10000.0,36,0.1261,335.07,C,9770.01,229.99,98.07,0.0,60,0
7300.0,36,0.1299,245.9306897456292,C,6090.36,1209.64,511.87,0.0,0,0
4500.0,36,0.0683,138.6,A,4387.01,112.99,23.9,0.0,60,0
2500.0,36,0.2662,101.55405732047112,F,821.36,1678.64,1063.21,0.0,0,0
30000.0,60,0.0789,606.72,A,17945.44,12054.56,4300.58,0.0,60,0
6925.0,36,0.1398,236.62,C,0.0,6925.0,1593.0,0.0,0,0
4000.0,36,0.1261999999999999,134.05,C,2933.26,1066.74,405.01,0.0,60,0
6000.0,36,0.3182,260.7272764826903,G,4538.25,1461.75,1667.01,0.0,45,0
12000.0,36,0.164,424.2579953345077,D,0.0,12000.0,3174.09,0.0,0,0
5000.0,36,0.1365,170.04,C,0.0,5000.0,1095.34,0.0,0,0
10000.0,36,0.0935,319.62877409641857,B,4789.72,5210.28,1182.32,0.0,0,0
20000.0,36,0.0944,640.1,B,0.0,2452.11,727.41,0.0,182,0
4000.0,36,0.1954,147.71846467072734,D,0.0,4000.0,25.7,0.0,0,0
10000.0,36,0.2185,381.1289731159764,E,0.0,10000.0,1538.23,0.0,0,0
13600.0,60,0.1099,295.63,B,0.0,13600.0,2049.76,0.0,0,0
15600.0,60,0.1335,357.75,C,0.0,15600.0,3921.69,0.0,0,0
35000.0,36,0.0999,1129.19,B,0.0,35000.0,5456.32,0.0,0,0
5600.0,36,0.0532,168.65,A,0.0,5600.0,386.09,0.0,0,0
4500.0,36,0.2599,181.2838218942136,E,2958.06,1541.94,1328.54,0.0,0,0
8000.0,36,0.1274,268.56,C,4378.86,3621.14,1198.78,0.0,60,0
7000.0,36,0.128,235.18390185483096,C,1358.35,5641.65,1413.75,0.0,0,0
5375.0,36,0.1823999999999999,194.97,D,0.0,5375.0,1624.7,60.0000000701,0,0
40000.0,60,0.0735,798.67,A,36626.69,3373.31,1386.04,0.0,60,0
15000.0,60,0.2274,420.62,E,12836.87,2163.13,3706.6,0.0,60,0
5000.0,36,0.1399,170.87,C,0.0,5000.0,364.4,0.0,0,0
32200.0,36,0.1448,1108.05,C,0.0,4449.36,2134.18,0.0,759,0
